DATASET;PREPROCESS;CLASSIFIER_NAME;IDX_EXTERNAL;FEATURES_NUMBER;PARAMS;METRICS_DICT
CC;PCA;LR;53;20;{'C': 1.0};{'BAL_ACC': 0.5931677018633541, 'AUC_SCORE': 0.6128364389233955, 'PRECISION': 0.391304347826087, 'RECALL': 0.6428571428571429, 'MCC': 0.17295483759959893, 'Confusion': array([[50, 42], [15, 27]], dtype=int64)}
CC;PCA;LR;54;50;{'C': 1.0};{'BAL_ACC': 0.5564182194616978, 'AUC_SCORE': 0.6058488612836439, 'PRECISION': 0.36507936507936506, 'RECALL': 0.5476190476190477, 'MCC': 0.10487415661554417, 'Confusion': array([[52, 40], [19, 23]], dtype=int64)}
CC;PCA;LR;55;4;{'C': 0.1};{'BAL_ACC': 0.5822981366459627, 'AUC_SCORE': 0.608695652173913, 'PRECISION': 0.38028169014084506, 'RECALL': 0.6428571428571429, 'MCC': 0.1529815679070782, 'Confusion': array([[48, 44], [15, 27]], dtype=int64)}
CC;PCA;LR;56;8;{'C': 1.0};{'BAL_ACC': 0.5183747412008282, 'AUC_SCORE': 0.5473602484472049, 'PRECISION': 0.32857142857142857, 'RECALL': 0.5476190476190477, 'MCC': 0.03412956700547299, 'Confusion': array([[45, 47], [19, 23]], dtype=int64)}
CC;PCA;LR;57;20;{'C': 100.0};{'BAL_ACC': 0.5217391304347826, 'AUC_SCORE': 0.5339026915113871, 'PRECISION': 0.3333333333333333, 'RECALL': 0.5, 'MCC': 0.04041022548488858, 'Confusion': array([[50, 42], [21, 21]], dtype=int64)}
CC;PCA;LR;58;30;{'C': 10.0};{'BAL_ACC': 0.5445134575569358, 'AUC_SCORE': 0.5967908902691512, 'PRECISION': 0.3548387096774194, 'RECALL': 0.5238095238095238, 'MCC': 0.08282811746517744, 'Confusion': array([[52, 40], [20, 22]], dtype=int64)}
CC;PCA;LR;59;7;{'C': 10.0};{'BAL_ACC': 0.5411490683229814, 'AUC_SCORE': 0.6218944099378881, 'PRECISION': 0.34782608695652173, 'RECALL': 0.5714285714285714, 'MCC': 0.07638838660648953, 'Confusion': array([[47, 45], [18, 24]], dtype=int64)}
CC;PCA;LR;60;4;{'C': 100.0};{'BAL_ACC': 0.5703933747412009, 'AUC_SCORE': 0.6573498964803313, 'PRECISION': 0.37142857142857144, 'RECALL': 0.6190476190476191, 'MCC': 0.1307498904998402, 'Confusion': array([[48, 44], [16, 26]], dtype=int64)}
CC;PCA;LR;61;8;{'C': 0.1};{'BAL_ACC': 0.6149068322981367, 'AUC_SCORE': 0.6441511387163561, 'PRECISION': 0.4153846153846154, 'RECALL': 0.6428571428571429, 'MCC': 0.21331096637283867, 'Confusion': array([[54, 38], [15, 27]], dtype=int64)}
CC;PCA;LR;62;30;{'C': 1.0};{'BAL_ACC': 0.49042443064182195, 'AUC_SCORE': 0.5571946169772256, 'PRECISION': 0.30357142857142855, 'RECALL': 0.40476190476190477, 'MCC': -0.018012410919078948, 'Confusion': array([[53, 39], [25, 17]], dtype=int64)}
CC;PCA;LR;63;4;{'C': 0.1};{'BAL_ACC': 0.6125776397515528, 'AUC_SCORE': 0.6162008281573499, 'PRECISION': 0.4, 'RECALL': 0.7142857142857143, 'MCC': 0.21039918646472322, 'Confusion': array([[47, 45], [12, 30]], dtype=int64)}
CC;PCA;LR;64;4;{'C': 10.0};{'BAL_ACC': 0.5944616977225673, 'AUC_SCORE': 0.6128364389233955, 'PRECISION': 0.4107142857142857, 'RECALL': 0.5476190476190477, 'MCC': 0.17768999960713017, 'Confusion': array([[59, 33], [19, 23]], dtype=int64)}
CC;PCA;LR;65;4;{'C': 1.0};{'BAL_ACC': 0.6322463768115942, 'AUC_SCORE': 0.6513975155279503, 'PRECISION': 0.4307692307692308, 'RECALL': 0.6666666666666666, 'MCC': 0.24549978337054182, 'Confusion': array([[55, 37], [14, 28]], dtype=int64)}
CC;PCA;LR;66;8;{'C': 10.0};{'BAL_ACC': 0.583592132505176, 'AUC_SCORE': 0.6156832298136646, 'PRECISION': 0.39655172413793105, 'RECALL': 0.5476190476190477, 'MCC': 0.15652840728123396, 'Confusion': array([[57, 35], [19, 23]], dtype=int64)}
CC;PCA;LR;67;4;{'C': 0.1};{'BAL_ACC': 0.5636645962732919, 'AUC_SCORE': 0.6363871635610766, 'PRECISION': 0.35714285714285715, 'RECALL': 0.7142857142857143, 'MCC': 0.12212987109057236, 'Confusion': array([[38, 54], [12, 30]], dtype=int64)}
CC;PCA;LR;68;30;{'C': 100.0};{'BAL_ACC': 0.6151656314699794, 'AUC_SCORE': 0.6169772256728778, 'PRECISION': 0.4489795918367347, 'RECALL': 0.5238095238095238, 'MCC': 0.2218523047931483, 'Confusion': array([[65, 27], [20, 22]], dtype=int64)}
CC;PCA;LR;69;4;{'C': 0.1};{'BAL_ACC': 0.5476190476190477, 'AUC_SCORE': 0.5556418219461698, 'PRECISION': 0.352112676056338, 'RECALL': 0.5952380952380952, 'MCC': 0.0885176367764226, 'Confusion': array([[46, 46], [17, 25]], dtype=int64)}
CC;PCA;LR;70;15;{'C': 10.0};{'BAL_ACC': 0.5758281573498965, 'AUC_SCORE': 0.5716873706004141, 'PRECISION': 0.37681159420289856, 'RECALL': 0.6190476190476191, 'MCC': 0.1407660206018958, 'Confusion': array([[49, 43], [16, 26]], dtype=int64)}
CC;PCA;LR;71;50;{'C': 10.0};{'BAL_ACC': 0.5533126293995859, 'AUC_SCORE': 0.5988612836438924, 'PRECISION': 0.37037037037037035, 'RECALL': 0.47619047619047616, 'MCC': 0.10084091641052063, 'Confusion': array([[58, 34], [22, 20]], dtype=int64)}
CC;PCA;LR;72;4;{'C': 0.1};{'BAL_ACC': 0.5163043478260869, 'AUC_SCORE': 0.5703933747412008, 'PRECISION': 0.328125, 'RECALL': 0.5, 'MCC': 0.03028398199077181, 'Confusion': array([[49, 43], [21, 21]], dtype=int64)}
CC;PCA;LR;73;4;{'C': 100.0};{'BAL_ACC': 0.6420807453416149, 'AUC_SCORE': 0.6783126293995859, 'PRECISION': 0.45, 'RECALL': 0.6428571428571429, 'MCC': 0.26508935972975955, 'Confusion': array([[59, 33], [15, 27]], dtype=int64)}
CC;PCA;LR;74;7;{'C': 1.0};{'BAL_ACC': 0.5401138716356109, 'AUC_SCORE': 0.6180124223602484, 'PRECISION': 0.3484848484848485, 'RECALL': 0.5476190476190477, 'MCC': 0.07444177343649513, 'Confusion': array([[49, 43], [19, 23]], dtype=int64)}
CC;PCA;LR;75;4;{'C': 1.0};{'BAL_ACC': 0.5434782608695652, 'AUC_SCORE': 0.5719461697722568, 'PRECISION': 0.3559322033898305, 'RECALL': 0.5, 'MCC': 0.08125761684154828, 'Confusion': array([[54, 38], [21, 21]], dtype=int64)}
